id,Action
1,0.7369194883882906
2,0.9964070175159692
3,0.9997619047619049
4,0.9997222222222222
5,0.9996951778656127
6,0.9957746257670488
7,0.8335934353520135
8,0.9991509803921569
9,0.9543651579085655
10,0.9990800942925231
11,0.9973723277754237
12,0.9929285300061089
13,0.9981392610107285
14,0.12503520298594253
15,0.9366799196129475
16,0.9991227272727274
17,0.044240567449616165
18,0.7421390874393992
19,0.9998518518518519
20,1
21,0.99996428571428575
22,0.9662931608273054
23,0.9953565195343722
24,0.9954673885060613
25,0.9970838679066988
26,0.9321006948893115
27,0.99985
28,0.9931913672641315
29,0.998
30,0.9405580477220629
31,1
32,0.9985806451612904
33,0.997451411076024
34,0.9987750206782464
35,0.9997083333333334
36,0.9981449659785492
37,0.998002380952381
38,0.99996428571428575
39,0.9969246340147975
40,0.993310066155631
41,0.37789974503161655
42,0.9933581615308227
43,0.9943616928594696
44,1
45,1
46,0.9923220308673165
47,0.9957282552414909
48,0.9999523809523809
49,0.9986911362273203
50,0.9981875939849625
51,0.8284177234719029
52,1
53,0.9954939949780509
54,0.994952662882681
55,0.999625
56,0.994137532990597
57,0.9996503496503496
58,0.9932316324524467
59,0.9998908188585608
60,0.9977800163800165
61,1
62,0.9702092578979429
63,0.9944565567623812
64,1
65,0.9981666942944546
66,0.9248217055494442
67,0.9887968371242177
68,0.9988421052631579
69,0.9984104611330697
70,0.13743861763625903
71,0.9995308565531476
72,0.993314813274274
73,1
74,0.999079044117647
75,0.9967789783106918
76,0.9908126004030758
77,1
78,0.925005465310775
79,0.4888770864161244
80,0.9999333333333332
81,0.997709403583795
82,0.9998529411764706
83,0.9954065782325137
84,0.999969696969697
85,0.9887040340705945
86,0.9853423512166647
87,0.9951813464174195
88,0.999109022556391
89,0.9937481814581924
90,0.8875159459524812
91,0.9989254789272032
92,0.16737405814009174
93,1
94,0.9987386363636364
95,1
96,0.9922998819769951
97,0.23067548044732547
98,0.9998839826839827
99,0.968377754967348
100,1
101,0.9335220481805533
102,0.965504744222983
103,0.999875
104,0.9997846541394335
105,0.6011918433594938
106,1
107,0.9982839534720609
108,1
109,0.9995510051460128
110,0.9987158094782033
111,0.7549738563120831
112,0.9991577380952382
113,0.9733237630522524
114,0.9960637673729779
115,0.99820264681555
116,0.9820264107084965
117,0.8137880255187261
118,0.9966539445492949
119,0.9993333333333334
120,0.996473950774008
121,0.8338549882722015
122,1
123,0.9824903741046578
124,0.9978400000000001
125,0.9974951916504547
126,0.3437624191658031
127,0.9531552534547588
128,0.5890441662201629
129,0.9913103128509135
130,1
131,0.9965060035842292
132,0.999
133,0.99975
134,0.39388320900363066
135,0.9992976600985221
136,0.99995
137,1
138,0.9911611328671579
139,0.9980140372065429
140,0.9999722222222222
141,0.7184095025561639
142,0.9640746940033211
143,1
144,0.9994191919191919
145,0.9991903496114022
146,0.9718512450838657
147,0.23854347036234458
148,0.28990263950947026
149,0.999639724310777
150,0.9988609851984891
151,1
152,0.40226411913804216
153,0.9999
154,0.9993461538461538
155,0.999904761904762
156,0.9989612868131289
157,0.9891919757473268
158,0.999
159,0.9690234618074898
160,0.9708705200412602
161,0.9778536737725442
162,1
163,0.9984277115779012
164,1
165,0.999974358974359
166,0.9952006179796725
167,0.8326827605546605
168,1
169,0.9959675743412585
170,0.9973794048927457
171,0.9992770022770022
172,0.9907363197797256
173,0.9232176367405095
174,1
175,1
176,0.9883232125776233
177,0.9810654764765363
178,0.9996648648648648
179,0.99996428571428575
180,0.9723873086231724
181,0.8505906382360354
182,0.9998876068376068
183,0.7046686499277472
184,1
185,0.9966051464617737
186,0.9221240056607299
187,1
188,0.9436596104794444
189,0.10383238178831809
190,0.9991733333333332
191,0.99993571428571415
192,0.9957138312549824
193,1
194,0.9994151103565366
195,0.9960805399694954
196,1
197,0.9998957219251337
198,0.9923418344503224
199,0.9986923076923078
200,0.4176490777958051
201,1
202,0.9975321403133903
203,0.9979629629629629
204,0.9917242390858956
205,1
206,0.9925622268066273
207,1
208,1
209,0.6592011856772984
210,0.5655045453331988
211,0.8936717336569173
212,0.9833269932398497
213,0.9989957417582417
214,0.9987660455486541
215,1
216,0.9357405477333668
217,0.5951412548248409
218,0.9999285714285715
219,0.9995
220,0.9306093293095784
221,0.3660438784915736
222,0.9972369041527324
223,0.9936657692350166
224,0.9996173986486486
225,0.742591484723111
226,0.8008313060426828
227,0.995558534203155
228,1
229,0.999316931618202
230,0.9999210526315789
231,1
232,1
233,0.9808985931632846
234,0.00958673116425701
235,0.9991330315298738
236,0.9979468201754386
237,0.9526600951252795
238,0.7456750020247348
239,0.9498415979282765
240,1
241,0.9949347238891594
242,0.045071197173592994
243,0.6824732416706434
244,0.9990648040555935
245,0.9987080994911915
246,0.9980252068519717
247,0.9863623429263235
248,0.9953158628093612
249,0.9914235267443235
250,1
251,1
252,0.9017143650885707
253,0.9998198529411765
254,0.9975161297669841
255,0.9971010370260371
256,0.9967236744093894
257,0.9997725000000001
258,0.9966296645875595
259,0.9428961628170236
260,0.9996813492063492
261,0.9310639213520592
262,0.9976912408424907
263,0.990041384997026
264,0.9994911624649859
265,0.9955936725807772
266,1
267,0.24833927298378375
268,1
269,0.7594210181915604
270,1
271,0.9989310344827586
272,0.9998193497845672
273,0.9537438664246395
274,0.07268307792296683
275,1
276,0.9117890278266931
277,0.9827233907236137
278,0.9999372586872588
279,0.9079148644088804
280,0.35632165810136746
281,0.9997258928571428
282,0.9986991138239866
283,0.31104388682565043
284,0.9881693417635404
285,0.9998421052631579
286,0.9700689037790078
287,0.9984631828779281
288,0.9994957270582271
289,0.998
290,0.9959051330665142
291,0.063675287067968
292,0.46018190131482545
293,0.9993731100478469
294,0.9863294946987003
295,0.9976269897888319
296,0.5878156184175731
297,0.2008636225396612
298,0.9693475133639327
299,0.36154800208485205
300,0.9944318495857458
301,0.641830217882592
302,0.999642015696292
303,0.8791270434371394
304,0.9552712557889611
305,0.9745218686957781
306,1
307,0.9951390524594019
308,0.9994504504504503
309,0.9740122370336547
310,0.9995545112781956
311,1
312,0.9957241165317252
313,1
314,1
315,0.9306024935692947
316,0.9999
317,0.6104865544933648
318,0.9985019793072424
319,0.3710237767598187
320,0.9984737289592129
321,0.9996927272727272
322,0.6845089599378743
323,0.9982699805068227
324,0.9960073505272318
325,0.6051088632751218
326,0.8413246277170598
327,0.9369953739238317
328,1
329,0.9999285714285715
330,1
331,1
332,0.9978108552631579
333,0.9914420311870582
334,0.9955851436682981
335,0.9998823529411764
336,0.9818755932877028
337,0.9978044856227085
338,0.9912074412847888
339,1
340,0.9971384437784437
341,0.9938057026307026
342,0.9764039226419241
343,0.9981498597524276
344,0.9993624708624709
345,0.9891546383294051
346,0.9991339154743044
347,0.99796875
348,0.9682100614383239
349,0.999
350,0.5963231056287805
351,0.9596557928515735
352,0.9999166666666667
353,0.9994420168067226
354,0.6489216364886932
355,0.9872067641511812
356,0.9985235645933015
357,0.9997655172413793
358,0.9988472484079103
359,0.9770226659194746
360,0.322832166082219
361,0.5121191061571186
362,0.7947437604265641
363,0.8547190618330627
364,0.925729670242132
365,0.9973522839111074
366,0.99996875
367,0.9999027777777778
368,0.99995
369,1
370,0.9986330357142857
371,0.9516148504960219
372,0.999616298811545
373,0.3264329663929066
374,0.3694564488514084
375,0.9967173832717102
376,0.9927223171357378
377,0.9032240648793411
378,0.999
379,1
380,0.9582012547238925
381,0.9850504470333686
382,0.999912380952381
383,0.9997999999999999
384,0.9718354502723967
385,0.9796042841899225
386,0.9964909495301715
387,0.28243646310236187
388,0.9877777087459382
389,1
390,0.999397666897667
391,0.684962041407384
392,0.9742553153977029
393,1
394,0.9979447566713721
395,1
396,0.9933885508032494
397,0.9988802043422733
398,0.9599522182847213
399,0.9995142857142857
400,0.9919765601270881
401,0.9967394930576821
402,0.9983154550025138
403,0.9983817754549372
404,0.933496577491985
405,0.9889981493914418
406,0.9983010752688172
407,0.974226760035237
408,0.9991661184210527
409,0.9725284019096262
410,1
411,0.9995767676767676
412,0.9422906338314685
413,0.9994375
414,0.9996666666666666
415,0.9996713995943205
416,0.8036179563339166
417,1
418,0.9975024055740523
419,0.9826814737137319
420,0.9992615384615384
421,0.9979642857142857
422,0.9821892633148601
423,0.9984646970439212
424,0.9960607294104438
425,1
426,0.9672902597559885
427,1
428,1
429,0.9957199535345067
430,0.997997668997669
431,0.9967238422444944
432,0.9970449199341191
433,0.9989695376978097
434,0.9995828565113049
435,0.6852465900048649
436,1
437,0.9998125
438,0.0029291297174350917
439,0.9958804378592422
440,0.014674107823182857
441,0.9869450021952432
442,0.9995126262626264
443,0.9987
444,1
445,0.9526890976546097
446,1
447,0.9994165413533834
448,1
449,0.9993333333333334
450,0.9606719700262003
451,0.9568698087567279
452,1
453,0.9991951345755693
454,0.9833248669815006
455,0.9970814685986057
456,0.9973536828181566
457,1
458,0.9898249591485657
459,0.9993646103896103
460,0.5543096820856751
461,0.9671614811252509
462,0.9893863821325491
463,1
464,0.9985633678781687
465,0.9893338628203654
466,1
467,0.5480922483774963
468,0.9988012698412698
469,1
470,0.9457543013844658
471,0.9991280754917596
472,0.9966249396249397
473,0.9984484126984127
474,0.9461997113477495
475,0.9368772467119334
476,0.9541291394917435
477,0.9910693876200285
478,0.9790915765947138
479,0.9996905445997126
480,0.9999333333333332
481,0.9989615384615385
482,0.8518876095077876
483,0.9998421052631579
484,0.678316664974612
485,0.9891730045759014
486,0.22338098495634717
487,0.9994285714285714
488,1
489,0.9993333333333334
490,1
491,0.9991017543859649
492,0.9994410227966517
493,1
494,0.9657870284724791
495,0.9833202029771225
496,0.9862666023138135
497,0.9975843306547255
498,0.9990038461538461
499,0.9998918918918919
500,0.9939726056286483
501,0.9975997227173699
502,0.953097713951488
503,0.9904998040529575
504,1
505,0.9478961901859103
506,0.9971691181374032
507,0.9998772486772488
508,0.9799788286590997
509,0.9985282074951193
510,0.5662873770381325
511,0.9980829825534692
512,0.9958445589271675
513,0.9866590526412604
514,0.4765280723234935
515,1
516,0.9963640085464042
517,1
518,0.8589868099384582
519,0.9969782482125893
520,0.9929656871552929
521,0.9998888888888889
522,0.984758287883052
523,0.99975
524,0.6138843296009066
525,0.16699600788157717
526,0.8326322691558465
527,1
528,0.9999365079365079
529,0.9848537367767555
530,0.9993124326653738
531,0.8585314461407499
532,0.9567054675197948
533,0.9999230769230769
534,0.9891658847625817
535,0.999557435897436
536,1
537,0.9993024068602593
538,0.9982186041083101
539,0.9908646522112415
540,0.9246707379724614
541,0.9993189287041461
542,0.9466734854260626
543,0.2745119338883176
544,0.9994108819345662
545,0.9997906342780027
546,1
547,0.9600864774183538
548,0.8313274955151053
549,0.4480108804640651
550,0.5433418163228975
551,0.9074609887713025
552,0.6027860336304925
553,0.9999375
554,0.8590575723473549
555,0.9975248120300751
556,0.9996
557,1
558,0.9304227143860841
559,0.9993679653679655
560,0.9861551766948504
561,1
562,0.9990719047619048
563,1
564,0.7806059886434459
565,1
566,0.9761834062087767
567,0.99063684323533
568,0.9893701283551533
569,0.9984731697311571
570,0.9880225663931397
571,0.4239657852504037
572,0.9734584405548952
573,0.9285523422490434
574,0.13506709531320854
575,1
576,0.998166229044552
577,0.9948138948032913
578,0.9985314072693383
579,0.48422569905968144
580,0.9904298790716096
581,0.9991822681704261
582,0.9948741601435033
583,1
584,0.9386831356837464
585,1
586,0.9938963564394309
587,0.8206883101518466
588,0.9994530661304117
589,0.9950798609548464
590,0.9947945779012685
591,0.9755338535043421
592,1
593,0.9622064086620249
594,0.9924737775062444
595,1
596,0.990453845558888
597,0.9999
598,0.857116126059814
599,0.9975215201465202
600,0.910835428492319
601,0.9999
602,0.9899487807553345
603,0.9988583333333334
604,0.9991969696969696
605,0.9999642857142856
606,0.9734227383921451
607,0.9979710065258568
608,1
609,0.9964696406027477
610,0.9324352776590167
611,0.9999310344827586
612,0.9313103390585462
613,0.999
614,0.8112622871352448
615,0.9504811564729763
616,0.14436414726187585
617,0.9916995687043384
618,0.9958438727644264
619,0.9914101902714305
620,0.9849384595032354
621,0.9991846153846154
622,0.9986052115583076
623,1
624,0.8789095451301638
625,0.018995167204234505
626,1
627,0.9997714285714285
628,1
629,1
630,0.9980945455186943
631,0.9981810344827586
632,0.5459041133921212
633,0.9998918918918919
634,1
635,0.921694543014963
636,0.9934825872415826
637,0.9985237882890056
638,1
639,0.9841201502638605
640,0.998848901098901
641,0.9997431899641578
642,0.9994467418546364
643,0.999948717948718
644,0.9611897891231683
645,0.9998093093093093
646,0.9652643973139612
647,0.9996
648,0.9758713022633668
649,0.996292783442712
650,0.6615551129751599
651,1
652,0.9898709314265142
653,0.008145586237399022
654,0.9797152285565867
655,0.9315418441938829
656,0.998296289478898
657,0.9927539033378109
658,1
659,0.9972374330348016
660,0.8526517391427548
661,0.9993636363636363
662,0.9969771989397712
663,0.9979744388432148
664,0.9879169383582443
665,0.9277729060311971
666,0.471840202539244
667,0.965043849782892
668,0.9922565288816434
669,0.6638141140994632
670,0.977352198837658
671,0.9965185919645992
672,0.9940174124748749
673,0.8274053779557529
674,0.997113370915483
675,0.9990994708994709
676,0.999
677,0.9874894605367834
678,1
679,0.9960304581300449
680,0.9998947368421053
681,0.14580598075505904
682,0.9395607873879273
683,0.998875
684,0.9996666666666666
685,0.9992239406207828
686,0.9846041699450743
687,0.9964849206349208
688,1
689,1
690,1
691,0.9973489802989803
692,1
693,0.9489674478894438
694,0.9998571428571429
695,0.9824170856607272
696,0.961133685553211
697,1
698,0.9995725952813068
699,0.9994642857142857
700,0.9995210842670401
701,1
702,0.9448465939753844
703,0.9690685471661906
704,0.967538310557711
705,0.9243899337058548
706,0.9326354154260605
707,0.5845593559895643
708,0.999
709,0.9345899846253212
710,0.9952394174932
711,0.7992392402921378
712,0.9509342527990521
713,0.9993571428571429
714,0.9960172675145711
715,0.998948717948718
716,0.43304604081250103
717,0.9965501936026936
718,0.9876618544144796
719,0.99975
720,0.9813420865305833
721,0.9987535169131943
722,0.9645142359480173
723,0.9938051961784394
724,0.9982876588113024
725,0.9960546267525577
726,0.9574305710484374
727,0.9998333333333334
728,0.9988162393162393
729,0.3263168682483814
730,0.9954642647710011
731,0.9971722375291655
732,0.999909090909091
733,0.9999600000000001
734,0.9978981452257822
735,0.9924278752924539
736,0.8729164514613905
737,0.997978003138708
738,0.9985707692307692
739,0.9980346729107973
740,0.99996875
741,0.9976666666666666
742,0.9987186507936506
743,0.9980012005329142
744,0.998786628733997
745,0.9972799335325758
746,1
747,1
748,0.9988918918918919
749,0.9990022727272728
750,0.9964683182905105
751,0.9981261485826002
752,0.9994090354090354
753,0.9847148808126812
754,0.9702668112885846
755,0.998984126984127
756,0.11493153638425656
757,1
758,0.9986508163964142
759,0.9919798654460845
760,0.9861165795450488
761,0.9940779617880704
762,0.9958489914490339
763,0.9363410698210574
764,0.9977852743026485
765,0.9987310002310003
766,0.9994452605790174
767,1
768,0.9833347711698739
769,0.8336746371105227
770,0.9981053746291599
771,0.9991836682836683
772,0.9985461988304094
773,0.9994173491673491
774,0.9892652718671228
775,0.9861781533628494
776,0.9800866715163632
777,0.8227747524442452
778,0.999
779,0.9958125672043011
780,0.4723325605564767
781,0.25149702223955356
782,0.9966409832790164
783,0.9822145494478863
784,0.9968147904921338
785,0.9054363951829093
786,0.9794509199432448
787,1
788,0.9986122226122226
789,0.9956837447307556
790,0.9217135705529814
